,date,content,id,username,like_count,retweet,Url
229,2023-03-07 23:18:34+00:00,@VladeNeverDies @TonyBarrios_24 @boripolitic El gran #Elon Musk opina que eso es libertad de expresión.,1633245786422034433,F_G_R_V,0,0,https://twitter.com/F_G_R_V/status/1633245786422034433
230,2023-03-07 22:23:06+00:00,"#Elon Musk, #Twitter'ın ""dünyanın en büyük #finans kurumu"" haline gelmesinin mümkün olduğunu söyledi.",1633231826855624704,kriptogoblin,0,0,https://twitter.com/kriptogoblin/status/1633231826855624704
231,2023-03-07 22:09:09+00:00,"Elon Musk's tweets are like a box of chocolates: you never know what you're gonna get, but they're always electrifying. #tuesdayvibe #ElonMusk #Tesla #SpaceX #Elon #elon_musk #MAGA",1633228319196839936,aRealSpartan,0,0,https://twitter.com/aRealSpartan/status/1633228319196839936
232,2023-03-07 22:00:11+00:00,#Elon Musk’s #Twitter is getting #worse https://t.co/otrI2FE2Af #isgetting #musks,1633226060379856897,mohammadali_im,0,0,https://twitter.com/mohammadali_im/status/1633226060379856897
233,2023-03-07 21:47:51+00:00,"Elon Musk Says it’s Possible for Twitter to Become “Biggest Financial Institution Globally”
https://t.co/XG5q0OcwAg
#watcherGuru #trending #TwitterBlue #Twitter #TwitterTrending #Twitter #Business #Elon Musk",1633222955915436032,spokane_ern,0,0,https://twitter.com/spokane_ern/status/1633222955915436032
234,2023-03-07 21:38:36+00:00,"Learn the truth.

https://t.co/juo6X0mGc4

#TheNoticing #Noticing #Trump #Elon #Musk #Donald
#Kanye #Truth #redpill #facts #Ye #MAGA https://t.co/eidnkhiFsH",1633220629053800449,TheTruthMasterz,0,0,https://twitter.com/TheTruthMasterz/status/1633220629053800449
235,2023-03-07 21:14:42+00:00,EM @elonmusk EU tells Elon Musk to hire more staff to moderate Twitter - Financial Times https://t.co/vODOLuoTJI #elon #elonmusk #twitter,1633214614866624513,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633214614866624513
236,2023-03-07 21:14:39+00:00,EM @elonmusk Musk says Twitter could be cash flow-positive next quarter - Reuters https://t.co/wkXclGtl63 #elon #elonmusk #twitter,1633214604217303040,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633214604217303040
237,2023-03-07 21:14:33+00:00,EM @elonmusk Ari Emanuel’s Endeavor Acquired a Stake in Elon Musk’s Twitter - Variety https://t.co/0wlcipcunt #elon #elonmusk #twitter,1633214577386336256,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633214577386336256
238,2023-03-07 21:09:59+00:00,"Elon Musk's approach to software development: shoot first, debug later.

#elon_musk #elon #softwaredevelopment #SoftwareDeveloper #Software",1633213427043962882,WooshelfTech,2,1,https://twitter.com/WooshelfTech/status/1633213427043962882
239,2023-03-07 20:52:13+00:00,"Ich sag’s wie es ist: #ElonMusk is ne fiese Möpp.

#Elon #Musk #Twitter",1633208956318371842,EdAnonymus,4,0,https://twitter.com/EdAnonymus/status/1633208956318371842
240,2023-03-07 20:29:15+00:00,"Musk's greatest strength is indeed he often jumps out of his comfort zone, goes to a new field, apply the first principles of science to understand things, has strong planning n execution capabilities, builds faith, n team works hard to complete the mission. #elon #elon_musk",1633203175565193219,ChrisTKXCap,3,0,https://twitter.com/ChrisTKXCap/status/1633203175565193219
241,2023-03-07 20:16:07+00:00,"Let's face it, there are only two things worth doing online: A) Reading #Elon Musk's hilarious and brilliant tweets, or B) Winning big on our gambling platform. So why waste your time on anything else? https://t.co/gr7lZk0DN5 #Musk #Tesla #SpaceX https://t.co/nnugGgQ035",1633199872772898817,SHARKOINcom,6,1,https://twitter.com/SHARKOINcom/status/1633199872772898817
242,2023-03-07 20:00:56+00:00,"Elon Musk is a dumbass piece of shit.

Thank you for coming to my TED talk.👍

#ElonMusk #elon",1633196049132126211,I_Am_Orion,0,0,https://twitter.com/I_Am_Orion/status/1633196049132126211
243,2023-03-07 19:55:14+00:00,"#ElonMusk 
#elon 
#elon_musk 
#elonmusknews 
#elonbroketwitteragain",1633194617553268737,Alinadr70475452,0,0,https://twitter.com/Alinadr70475452/status/1633194617553268737
244,2023-03-07 19:39:13+00:00,"musk

Elon Musk is so rich he can probably buy a new planet if he wanted to. #Elon",1633190585925521409,AlgorithmHumor,0,0,https://twitter.com/AlgorithmHumor/status/1633190585925521409
245,2023-03-07 19:34:22+00:00,Listening to Elon Musk's live interview with Morgan Stanley! Interesting! #Twitter #elon #interview #tuesdayvibe,1633189363319476224,Lauriebassnlegs,2,0,https://twitter.com/Lauriebassnlegs/status/1633189363319476224
246,2023-03-07 19:22:52+00:00,"LIVE!!! ELON MUSK'S LIVE INTERVIEW REGARDING TWITTER 
👇CLICK THIS LINK TO LISTEN IN

https://t.co/vWax3wCYul

#twitterinterview #Twitter #elon",1633186469920768000,DogeDraagon,1,1,https://twitter.com/DogeDraagon/status/1633186469920768000
247,2023-03-07 19:19:35+00:00,"#Elon Musk is a true disruptor, challenging the status quo and reimagining what's possible. His unwavering drive and passion for innovation has led to breakthroughs in electric cars, space exploration, and more. He's a true inspiration for anyone looking to make a difference.… https://t.co/PY1NBr4jDH",1633185646083702786,SensiRaghav,0,0,https://twitter.com/SensiRaghav/status/1633185646083702786
248,2023-03-07 19:18:40+00:00,"#masterpiece #elon #elon_musk #thecoolestapartmentintheworld 

I’m doing everything to get @elonmusk to see this masterpiece (if he wants, he can hire my friends and I to make his house or apartment to be more eco friendly 👀)",1633185413643874304,lamoooooore,0,0,https://twitter.com/lamoooooore/status/1633185413643874304
249,2023-03-07 19:10:09+00:00,"The reason Elon Musk will never be good at comedy is that he always punches down… mostly because he’s aiming at people sitting in wheelchairs.
#elon",1633183270212079616,jeffleach,10,0,https://twitter.com/jeffleach/status/1633183270212079616
250,2023-03-07 19:01:14+00:00,"This guy has more class, and is more of a legend than Elon Musk will ever #payhimwhatyouowehim
#ElonMuskSucks
#elonmusknews 
#elon",1633181025848156166,HolesInMyReason,0,0,https://twitter.com/HolesInMyReason/status/1633181025848156166
251,2023-03-07 18:48:19+00:00,"No time left! Our FREE to ENTER 20 ETH ($31k) prize draw is closing today. 🎁

Enter Now for FREE: NFT
https://t.co/BfEccniRoa

*gas applies

#elon #Musk #cryptocurrency #CryptoTwitter #CryptoCurrencyMarket #PiNetwork #PiNetworkUpdates #PiNetworkLive #pinetworkworld",1633177777385111554,Vivekrajoriya41,3,0,https://twitter.com/Vivekrajoriya41/status/1633177777385111554
252,2023-03-07 18:43:57+00:00,"Worker asks #Elon #Musk on #Twitter : Have I been fired?

A Twitter employee has appealed to Elon Musk on the platform to ask whether he had been sacked ... More: 

https://t.co/OPgfwVBnP5 https://t.co/QUjvpkPJGh",1633176675730038787,aijesnews,0,0,https://twitter.com/aijesnews/status/1633176675730038787
253,2023-03-07 18:32:30+00:00,"Trending:
#January6thInsurrection 
#January6thCommittee 
#Capitol
#Elon #Musk
#AshliBabbitt 
#Pelosi
#J6CoverUp 
#J6footage 

Remember … it is #GenX who is saving the soul of America.
#ElonMusk
#TuckerCarlson 
#SpeakerMcCarthy https://t.co/zo2D6LaXsI",1633173793857236994,AnnFishman,0,0,https://twitter.com/AnnFishman/status/1633173793857236994
254,2023-03-07 18:14:46+00:00,EM @elonmusk Elon Musk publicly mocks Twitter worker with disability who is unsure whether he's been laid off - CNN https://t.co/xe7bCIdx41 #elon #elonmusk #twitter,1633169331650703361,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633169331650703361
255,2023-03-07 18:14:34+00:00,EM @elonmusk Musk Trolls Twitter Employee Asking If He Was Fired And Questions Worker’s Disability - Forbes https://t.co/MeCQcDDorT #elon #elonmusk #twitter,1633169282120167431,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633169282120167431
256,2023-03-07 18:01:55+00:00,"#Elon Musk, the billionaire who is simultaneously running 4 companies, thinks it’s imperative for the whole team to be on the same page. If your employees know what the goal is and why they will work better!
Reflect and analyse if you’re doing this right!

#beanbagstech https://t.co/mfeaiOIi7Y",1633166098467291137,beanbagstech,0,0,https://twitter.com/beanbagstech/status/1633166098467291137
257,2023-03-07 18:01:32+00:00,@RisenPhoenix13 @JeffYoungerTX Sorry my friend I’ve grandkids 7 -11 this world fucked #Elon Musk how do you allow this find out who done it should be arrested for assault and battery,1633166002694258691,johno1966,0,0,https://twitter.com/johno1966/status/1633166002694258691
258,2023-03-07 17:53:49+00:00,"Young soja 🙏 
#Commander|#Medikal|#Rawlings|#Fati|#Bawku|#Herh|#Kwasia|#ChampionsLeague|#WhatsApp|#SakoraGovernment|#Akufo-Addo|#stonebwoy|#Major Mahama|#Germany#|Shatta Wale|#Elon Musk|#Taifa|#East Legon|#David Dontoh|#BREAKING NEWS|#Ashaiman https://t.co/aWw6Uh6tYa",1633164060970610691,macbillionsyoun,2,0,https://twitter.com/macbillionsyoun/status/1633164060970610691
259,2023-03-07 17:53:46+00:00,"I now raise my hands ✋ about women

#Commander|#Medikal|#Rawlings|#Fati|#Bawku|#Herh|#Kwasia|#ChampionsLeague|#WhatsApp|#SakoraGovernment|#Akufo-Addo|#stonebwoy|#Major Mahama|#Germany|#Shatta Wale|#Elon Musk|#Taifa|#East Legon|#David Dontoh|#BREAKING NEWS|#Ashaiman https://t.co/5TFyYVhwkr",1633164048203149339,macbillionsyoun,28,5,https://twitter.com/macbillionsyoun/status/1633164048203149339
260,2023-03-07 17:31:53+00:00,"Omg. This has to be the biggest L Elon Musk has ever taken. 

Read the whole thread and see what sort of a person people call “genius” 🤣 #musk #elon",1633158540381626375,TheAliica,0,0,https://twitter.com/TheAliica/status/1633158540381626375
261,2023-03-07 17:27:21+00:00,"Guess the American icon!
#motivational  #inspiring  #Icon #IWD2023 
#Tucker   #Capitol   #elon  #Musk  #images https://t.co/QUjl80bu0G",1633157400579436551,elitezeros,0,0,https://twitter.com/elitezeros/status/1633157400579436551
262,2023-03-07 17:12:10+00:00,"Because why should the Little Guy have a cheaper alternative to Big Banks incessantly ripping them off?  

https://t.co/AtE35TaFF2

#rondesantis #LiberalismIsAMentalDisease #speakermccarthy #tucker #capitol #tuesdayvibe #elon #tuesdaymotivations #musk #elonmusk",1633153581208465420,AltAltLeft,0,0,https://twitter.com/AltAltLeft/status/1633153581208465420
263,2023-03-07 17:05:27+00:00,Worth a read. #Elon #musk,1633151887233937430,GullsOfTheWorld,0,0,https://twitter.com/GullsOfTheWorld/status/1633151887233937430
264,2023-03-07 17:03:54+00:00,"When you are about to withdraw your last 2k then you see egbon adugbo coming to  your side

#Opay #Olanipekun #fulllist #dipo #elon #LionelMessi𓃵 #manschesterunited https://t.co/l8gPSYDOkQ",1633151500791828480,mansa_musk,1,0,https://twitter.com/mansa_musk/status/1633151500791828480
265,2023-03-07 16:38:48+00:00,"Read ""Elon Musk Falls For Tucker Carlson Revision of Jan. 6: ‘Deeply Wrong, Legally and Morally’' on SmartNews: #elon #musk #elonmusk #gop So much for him being some sort of genius. This puts him right up there with the my pillow guy 🙄 https://t.co/KPAXYOh2H1",1633145184304373761,vc_lombardi,0,0,https://twitter.com/vc_lombardi/status/1633145184304373761
266,2023-03-07 16:16:21+00:00,"https://t.co/esyLpe5K1g

#snow #tuesdayvibe #Eurovision2023 #Elon #Musk #Matamoros #NFTGiveaways #NFTMarketplace #Tether",1633139530915012610,yiga_01,1,0,https://twitter.com/yiga_01/status/1633139530915012610
267,2023-03-07 16:01:04+00:00,"🚨#Breaking: Holy moly, #Halli has just nuked #Elon from orbit. I wonder if Musk is gonna flip out again and ban Halli now, lol.

#DarkHalli #TuesdayMotivaton",1633135688336982017,DonovanDinnall,0,0,https://twitter.com/DonovanDinnall/status/1633135688336982017
268,2023-03-07 15:45:15+00:00,"Success isn't just about talent, it's about effort and determination. Keep pushing forward and never give up on your dreams!

 #motivation #success #TongueOutTuesday #snow #kayseri #Elon #musk 

Follow for more quotes and motivational content https://t.co/5kHpmgsSJr",1633131706776715265,dailydosage66,1,0,https://twitter.com/dailydosage66/status/1633131706776715265
269,2023-03-07 15:30:20+00:00,"BREAKING! Tesla Takes on Competitors in EPIC Price Battle!

#Tesla #PriceWar #ElectricVehicles #AutomotiveIndustry #Innovation #TrendingNow #ViralNews #Elon #Musk #ElonMusk #business #financial

https://t.co/D2SUsvMkAc",1633127952543285250,escp9to5,0,0,https://twitter.com/escp9to5/status/1633127952543285250
270,2023-03-07 15:29:28+00:00,#BBC #Elon #Musk #Panorama,1633127733688516613,MasalaFry69,6,2,https://twitter.com/MasalaFry69/status/1633127733688516613
271,2023-03-07 15:26:12+00:00,# https://t.co/NDlVUDs7C8 https://t.co/FnMGKqWU0P #Rock this #Ge #GreenhouseEffect #Classic with the #Clarktheshark #show #Music #Songs #Song https://t.co/v7DJL6UeFy #ScreamVI #NorthKorea Gavin Newsom @ Musk #Musk #Elon #RonDeSantis Oilers at Sabres #Dodgers iPhone 14 #Grunge #Si,1633126911668031489,GreenhousEfect,0,0,https://twitter.com/GreenhousEfect/status/1633126911668031489
272,2023-03-07 15:24:32+00:00,https://t.co/NDlVUDs7C8 https://t.co/FnMGKqWU0P #Rock this #Ge #GreenhouseEffect #Classic with the #Clarktheshark #show #Music #Songs #Song https://t.co/v7DJL6UeFy #ScreamVI #NorthKorea Gavin Newsom @ Musk #Musk #Elon,1633126491008684032,GreenhousEfect,0,0,https://twitter.com/GreenhousEfect/status/1633126491008684032
273,2023-03-07 15:18:40+00:00,https://t.co/wu1Da6crhq #Rock this #Ge #GreenhouseEffect #Classic with the #Clarktheshark #show #Music #Songs #Song https://t.co/wu1Da6crhq #ScreamVI #NorthKorea Gavin Newsom @ Musk #Musk #Elon,1633125015234441216,GreenhousEfect,1,0,https://twitter.com/GreenhousEfect/status/1633125015234441216
274,2023-03-07 15:15:07+00:00,EM @elonmusk Twitter’s decline: Revenue falls by more than 40 per cent since Musk took over as advertisers desert - Firstpost https://t.co/EVemI7VhsZ #elon #elonmusk #twitter,1633124122049003520,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633124122049003520
275,2023-03-07 15:02:37+00:00,"Day 2 until @elonmusk gives me money😐 
#cabinetreshuffle #CyberSecurity #Ukraine #elon #Elon #elon_musk",1633120977591599105,Justix__dtr,1,0,https://twitter.com/Justix__dtr/status/1633120977591599105
276,2023-03-07 15:00:37+00:00,"#Elon Musk documentary in works from #Oscar winner Alex Gibney
https://t.co/f2F8PwmIUs",1633120472270266376,MTVEnglishNews,1,0,https://twitter.com/MTVEnglishNews/status/1633120472270266376
277,2023-03-07 14:04:28+00:00,"Elon Musk Blasts January 6th Committee for Misleading the Public: ‘Deeply Wrong’ 
https://t.co/JhnwaI0RdL 
#public #6th #Blasts #committee #Deeply #Elon #January #Misleading #Musk #trump #Wrong",1633106344386363394,NewsSurvive,0,0,https://twitter.com/NewsSurvive/status/1633106344386363394
278,2023-03-07 13:48:30+00:00,"This is how Ukrainian propaganda works.

Lies and lies and more lies. 
Don’t believe anything Ukraine says without checking the facts. 

#Bakhmut #UkraineWar #Russia #Biden #China #Putin #NATO #Elon #Wagner #Musk #America #Stalin https://t.co/gJij7uO66u",1633102324087369728,WinRussiawill,154,53,https://twitter.com/WinRussiawill/status/1633102324087369728
279,2023-03-07 12:15:42+00:00,"EM @elonmusk Fired by Elon Musk, Twitter engineer says tech job market is hot garbage after facing several rejections - India Today https://t.co/27rVWHXQuA #elon #elonmusk #twitter",1633078970290954240,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633078970290954240
280,2023-03-07 12:15:38+00:00,EM @elonmusk Column: The promise of free speech on Elon Musk's Twitter is officially dead - Yahoo Finance https://t.co/yxCy6wBFZj #elon #elonmusk #twitter,1633078953866047489,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633078953866047489
281,2023-03-07 12:15:34+00:00,EM @elonmusk Twitter Chaos Reigns as Musk Continues to Throw Spaghetti at the Wall - Rolling Stone https://t.co/WgXKwsZsww #elon #elonmusk #twitter,1633078937302745089,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633078937302745089
282,2023-03-07 12:15:33+00:00,EM @elonmusk Here's what Elon Musk will likely do with Twitter if he buys it - NPR https://t.co/vvfsL7xo6u #elon #elonmusk #twitter,1633078931804016640,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633078931804016640
283,2023-03-07 12:08:48+00:00,"Rekabet Kurumu’ndan Elon Musk’a Ceza Geldi

https://t.co/VKLIaqZkUL

#Elon #elon_musk #Twitter #kripto #kriptohaber #kriptobloğu",1633077235568590848,kriptoblogu,1,0,https://twitter.com/kriptoblogu/status/1633077235568590848
284,2023-03-07 12:08:37+00:00,"Elon Musk's request to test Neuralink brain implant in humans was REJECTED by FDA #BRAIN #DAILYMAIL #ELON #ELON_MUSK #FDA #HUMANS #IMPLANT #MUSKS #NEURALINK #REJECTED #REQUEST #SCIENCETECH #TEST
https://t.co/yDvzvltsqX",1633077186738438146,whatsn2day,0,0,https://twitter.com/whatsn2day/status/1633077186738438146
285,2023-03-07 12:03:14+00:00,"Elon Musk için iddiaların ardı arkası kesilmiyor!
https://t.co/Gcm2sPRkSC #Elon #elon_musk @elonmusk",1633075835371388928,Theanatoliapost,0,0,https://twitter.com/Theanatoliapost/status/1633075835371388928
286,2023-03-07 11:47:57+00:00,#Elon Musk tries to sell #Twitter's office plants to employees to push for #cash,1633071987030470657,ArgaamPlus,0,0,https://twitter.com/ArgaamPlus/status/1633071987030470657
287,2023-03-07 11:37:52+00:00,#PiNetwork #elon musk #lunc #Floki #BSC #BABYDOGE #grovecoin #Safemoon #BSCgem  #pancakeswap #crypto #BullRun #CSIX #BNBTiger,1633069448536915969,djelal_hichem,0,0,https://twitter.com/djelal_hichem/status/1633069448536915969
288,2023-03-07 10:30:56+00:00,@bitgertbrise @Brisepro Already blocked....spreading lots of fake news 2days back I saw a tweet where he stated that #BRISE CMD meet #Elon Musk for EV car...,1633052605931986944,NathPrathim,0,0,https://twitter.com/NathPrathim/status/1633052605931986944
289,2023-03-07 10:04:48+00:00,"#Tesla CEO Elon Musk has previously stated that “the desire for people to own a Tesla is extremely high… the limiting factor is their ability to pay for a Tesla.” 

#discount #Elon #techengage #ElectricVehicles
#AutonomousVehicles

https://t.co/vCDpbCeiJz",1633046027006787586,TechEngage,1,1,https://twitter.com/TechEngage/status/1633046027006787586
290,2023-03-07 09:27:43+00:00,"Elon Musk's photo of fighting with sumo wrestler goes viral. See post
 &gt;&gt; Watch Now https://t.co/02BzftvzHM

#Elon #Musks #photo #fighting #News #NewsUpdate #LatestNews #TodayNews #BreakingNews #Trending #TrendingNews #Headlines https://t.co/OvLXGiLHFG",1633036696194514945,mirror7news,1,0,https://twitter.com/mirror7news/status/1633036696194514945
291,2023-03-07 09:16:02+00:00,EM @elonmusk Turkish watchdog says it's fining Musk over Twitter takeover - ABC News https://t.co/Ab2eKcdw5z #elon #elonmusk #twitter,1633033757438664707,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1633033757438664707
292,2023-03-07 09:11:22+00:00,"It's not possible to create an image using the prompt ""Elon Musk"" with OpenAI because it's not allowed by the security system.

My Blazor project is open source and available on GitHub: https://t.co/rPPz54h9QX

#openai #blazor #elon #elonmusk #dotnet #sdk #opensource https://t.co/89QFAI3TIv",1633032583113048065,lucabriguglia,2,3,https://twitter.com/lucabriguglia/status/1633032583113048065
293,2023-03-07 08:52:03+00:00,Oscar winner Alex Gibney to make unvarnished documentary about Elon Musk https://t.co/JBpbIRbo66 #Alex #David #Documentary #Elon #ElonMusk,1633027719746433025,telugustop,0,0,https://twitter.com/telugustop/status/1633027719746433025
294,2023-03-07 08:33:54+00:00,"#Elon Musk

@ @memelyxyz
#ElonMusk #elonmeme #viralVideo #memely #o https://t.co/KAA5jU7oOk",1633023153915019269,ElonDogeMeme,0,0,https://twitter.com/ElonDogeMeme/status/1633023153915019269
295,2023-03-07 08:26:01+00:00,"'8 Years Of Pain From Crushed Disc': Old Image Of #elon musk Sumo Wrestling Goes Viral
https://t.co/rOJERb7Ve3",1633021169887506435,abplive,3,0,https://twitter.com/abplive/status/1633021169887506435
296,2023-03-07 08:15:08+00:00,"GM Fam🌞
May the Force be with you!😁😄

Present to you Ewok Musk!😅👇
https://t.co/UjCo2BWMB1

#NFT #NFTGiveaways #NFTCollection #ETH #NFTCommunity #cryptoart #NFTcollector #OpenSea #Elon #Musk https://t.co/NxzeEEInFI",1633018430239436803,KolopachEricons,14,3,https://twitter.com/KolopachEricons/status/1633018430239436803
297,2023-03-07 08:09:13+00:00,"Elon Musk has bodyguards follow him everywhere at Twitter headquarters, including the bathroom, BBC  #elon_musk #Elon #elonmusknews #記憶を消してプレイしたいゲーム #muriomartincirio #cabinetreshuffle #RussianWarCrimes #J6footage #J6footage #RussiaIsCollapsing @quicktakeorigin https://t.co/ahxXhpcp1E",1633016943153414145,quicktakeorigin,2,0,https://twitter.com/quicktakeorigin/status/1633016943153414145
298,2023-03-07 07:59:44+00:00,@Megastack2 #Floki is a genuine toppest coin by #Elon Musk💕💕💕🔥🔥💯💯💯❤️❤️💫💫💫✈️,1633014554119802880,Tanans25,1,0,https://twitter.com/Tanans25/status/1633014554119802880
299,2023-03-07 07:16:52+00:00,Worker asks Elon Musk on Twitter: Have I been fired? - #elon_musk #twitter #elon https://t.co/F5b9zTxets,1633003769075060736,IdeallyaNews,0,0,https://twitter.com/IdeallyaNews/status/1633003769075060736
300,2023-03-07 07:11:33+00:00,"Elon Musk Publicly Trolls Twitter Employee, Asks Him to Justify Work

#Business #asks #Elon #Employee

https://t.co/ueN3pnN6JQ",1633002430479880192,GallantCeo,0,0,https://twitter.com/GallantCeo/status/1633002430479880192
301,2023-03-07 06:46:19+00:00,"The Future is Ahed
With @Brisepro
🚕Somethis is Big Coming🚗
#brise #bitgert #elon #elonmusk #elon_musk #Crypto #doge #Shibarium #SHIB #NEWS20th #ev https://t.co/U3b3suSFTV",1632996077115957248,Brisepro,380,102,https://twitter.com/Brisepro/status/1632996077115957248
302,2023-03-07 06:18:13+00:00,EM @elonmusk Elon Musk laughs at Twitter staff unaware of his job status; read what actually happened - Economic Times https://t.co/M3fU3nk5Nx #elon #elonmusk #twitter,1632989006261792770,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632989006261792770
303,2023-03-07 06:18:11+00:00,EM @elonmusk Musk laughs at Twitter staff unaware of his job status: 'treats people ... - Hindustan Times https://t.co/Of1dkgP0xM #elon #elonmusk #twitter,1632989000649826305,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632989000649826305
304,2023-03-07 05:28:55+00:00,Have I been fired? worker asks chief executive Elon Musk on Twitter - #elon_musk #twitter #elon https://t.co/F5b9zTxets,1632976601934704643,IdeallyaNews,0,0,https://twitter.com/IdeallyaNews/status/1632976601934704643
305,2023-03-07 05:02:04+00:00,"Elon Musk has approached AI researchers in recent weeks about forming a new research lab to develop an alternative to OpenAI's ChatGPT, the Information, citing people with direct knowledge of the effort.

#topdalliance #topdlearning #elonmusk #elon... https://t.co/zuFh5ne48x https://t.co/P43190tIcE",1632969841723228162,TopDAlliance,1,0,https://twitter.com/TopDAlliance/status/1632969841723228162
306,2023-03-07 04:41:54+00:00,"@Twitter #TwitterOutage @CNN @MSNBC @AP 

At Elon Musk’s ‘brittle’ Twitter, tweaks trigger massive outages 

Sounds like #Elon's what's ""brittle"" and needs a complete rewrite.

https://t.co/2Ko84534dB",1632964770231111681,GairCynthia,0,0,https://twitter.com/GairCynthia/status/1632964770231111681
307,2023-03-07 04:40:20+00:00,"Found this funny video on youtube, hope it makes you happy.
Become Twitter CEO in 3 mins? https://t.co/UailIRRsP5 via @YouTube 

#TwitterDown #Elon #elon_musk #YouTube #Discord #elonmusknews #twitterceo",1632964375010217985,metaislandclub,0,0,https://twitter.com/metaislandclub/status/1632964375010217985
308,2023-03-07 04:11:35+00:00,The Turkish Competition Board fined Elon Musk 0.1% of Twitter's 2022 revenue for taking over the company without going through their regulatory approval process.  It is unclear how much revenue Twitter actually derives from Turkey. #Turkey #Twitter #Elon https://t.co/F1svfTuzuH,1632957138245959684,RalphHumphrey,0,0,https://twitter.com/RalphHumphrey/status/1632957138245959684
309,2023-03-07 03:19:13+00:00,EM @elonmusk Elon Musk blames broken Twitter links on ‘brittle’ code stack - Fox Business https://t.co/Y8pBZwpqTs #elon #elonmusk #twitter,1632943958631530496,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632943958631530496
310,2023-03-07 02:27:10+00:00,"@BrandonStraka So angry!! WHEN will these liars be held accountable? WHAT can be done? So sick of these politicians, career criminals, and FAKE NEWS MEDIA!!! We NEED #TRUMP2024ToSaveAmerica and #Elon Musk!!!",1632930861413801987,AudreyS05181506,0,0,https://twitter.com/AudreyS05181506/status/1632930861413801987
311,2023-03-07 01:00:17+00:00,"Wanna win $10,000 US? Enter any email here! 

(US Residents only! Sorry... 😑)

https://t.co/ru5ztVnNWE

#MoneyMonday #Geno #Walgreens #Elon #ElonMusk  #elon_musk #makemoneyonline #Sweepstakes #draw https://t.co/lCzO5XREIa",1632908998503546882,johnleto71,0,0,https://twitter.com/johnleto71/status/1632908998503546882
312,2023-03-07 00:19:39+00:00,EM @elonmusk Twitter changes prompt widespread outages after Elon Musk takeover - The Washington Post https://t.co/FS8GmIjiAn #elon #elonmusk #twitter,1632898771813289984,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632898771813289984
313,2023-03-07 00:19:35+00:00,EM @elonmusk A Twitter engineer says at least 2 bodyguards accompany Elon Musk around Twitter HQ — even to the restroom - Yahoo News https://t.co/YAM4qVkOeE #elon #elonmusk #twitter,1632898754952192006,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632898754952192006
314,2023-03-07 00:19:34+00:00,EM @elonmusk Twitter algorithm will be open sourced 'next week': Musk - The Register https://t.co/l1SFn5riOr #elon #elonmusk #twitter,1632898749633826816,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632898749633826816
315,2023-03-07 00:19:33+00:00,"EM @elonmusk Elon Musk, who co-founded firm behind ChatGPT, warns A.I. is 'one of the biggest risks' to civilization - CNBC https://t.co/2yEBGdxBSV #elon #elonmusk #twitter",1632898744248324098,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632898744248324098
316,2023-03-06 22:56:54+00:00,"#BBCPanorama always was propaganda 

#Elon #Musk",1632877948058361857,MasalaFry69,6,0,https://twitter.com/MasalaFry69/status/1632877948058361857
317,2023-03-06 22:25:08+00:00,Turkish watchdog fines Elon Musk ‘for buying Twitter without permission’ https://t.co/MbFCZ7PsLQ via @londonglossymag #Elon #Twitter https://t.co/glzKfrLDYC,1632869952792285185,LondonGlossyMag,0,0,https://twitter.com/LondonGlossyMag/status/1632869952792285185
318,2023-03-06 21:40:35+00:00,"Twitter victime d’une nouvelle panne, vite résolue #Twitter #High Tech #Elon Musk @OuestFrance https://t.co/2YaSWAVhDm",1632858739156942848,zersinan1,0,0,https://twitter.com/zersinan1/status/1632858739156942848
319,2023-03-06 21:24:39+00:00,"@Factschaser Some people will just learn the hard way that Elon Musk is one of the biggest fraudsters in this generation. All the warning signs were there and they chose to ignore them, no sympathy for Tesla owners from me. #Elon #twitterdown #Teslas

https://t.co/aNlhvWpDmS",1632854729595432961,Mindz871,0,0,https://twitter.com/Mindz871/status/1632854729595432961
320,2023-03-06 21:20:36+00:00,"EM @elonmusk Amid Musk's Chaotic Reign at Twitter, Our Digital History Is at Risk - TIME https://t.co/fEI42haNXu #elon #elonmusk #twitter",1632853711432318976,elonchieftwit,0,0,https://twitter.com/elonchieftwit/status/1632853711432318976
